160     // Pixel 1  Row: 1
49      // Pixel 11906  
44      // Pixel 11907  
53      // Pixel 11908  
69      // Pixel 11909  
108     // Pixel 11910  
105     // Pixel 11911  
126     // Pixel 11912  
146     // Pixel 11913  
162     // Pixel 11914  
173     // Pixel 11915  
175     // Pixel 11916  
177     // Pixel 11917  
177     // Pixel 11918  
160     // Pixel 11919  
138     // Pixel 11920  
99      // Pixel 11921  
65      // Pixel 11922  
97      // Pixel 11923  
114     // Pixel 11924  
76      // Pixel 11925  
74      // Pixel 11926  
90      // Pixel 11927  
54      // Pixel 11928  
40      // Pixel 11929  
82      // Pixel 11930  
58      // Pixel 11931  
57      // Pixel 11932  
124     // Pixel 11933  
95      // Pixel 11934  
98      // Pixel 11935  
132     // Pixel 11936  
124     // Pixel 11937  
105     // Pixel 11938  
87      // Pixel 11939  
124     // Pixel 11940  
126     // Pixel 11941  
84      // Pixel 11942  
136     // Pixel 11943  
155     // Pixel 11944  
62      // Pixel 11945  
43      // Pixel 11946  
69      // Pixel 11947  
48      // Pixel 11948  
48      // Pixel 11949  
69      // Pixel 11950  
40      // Pixel 11951  
53      // Pixel 11952  
49      // Pixel 11953  
52      // Pixel 11954  
48      // Pixel 11955  
57      // Pixel 11956  
51      // Pixel 11957  
59      // Pixel 11958  
55      // Pixel 11959  
59      // Pixel 11960  
59      // Pixel 11961  
64      // Pixel 11962  
69      // Pixel 11963  
76      // Pixel 11964  
91      // Pixel 11965  
110     // Pixel 11966  
123     // Pixel 11967  
128     // Pixel 11968  
134     // Pixel 11969  
137     // Pixel 11970  
142     // Pixel 11971  
144     // Pixel 11972  
145     // Pixel 11973  
149     // Pixel 11974  
156     // Pixel 11975  
162     // Pixel 11976  
160     // Pixel 11977  
171     // Pixel 11978  
170     // Pixel 11979  
163     // Pixel 11980  
151     // Pixel 11981  
133     // Pixel 11982  
72      // Pixel 11983  
51      // Pixel 11984  
46      // Pixel 11985  
46      // Pixel 11986  
51      // Pixel 11987  
51      // Pixel 11988  
62      // Pixel 11989  
58      // Pixel 11990  
51      // Pixel 11991  
85      // Pixel 11992  
84      // Pixel 11993  
80      // Pixel 11994  
77      // Pixel 11995  
74      // Pixel 11996  
68      // Pixel 11997  
60      // Pixel 11998  
159     // Pixel 11999  
161     // Pixel 12000  
148     // Pixel 12001  
153     // Pixel 12002  
155     // Pixel 12003  
153     // Pixel 12004  
151     // Pixel 12005  
153     // Pixel 12006  
152     // Pixel 12007  
150     // Pixel 12008  
152     // Pixel 12009  
152     // Pixel 12010  
149     // Pixel 12011  
144     // Pixel 12012  
142     // Pixel 12013  
141     // Pixel 12014  
133     // Pixel 12015  
124     // Pixel 12016  
124     // Pixel 12017  
185     // Pixel 12018  
223     // Pixel 12019  
218     // Pixel 12020  
213     // Pixel 12021  
217     // Pixel 12022  
216     // Pixel 12023  
214     // Pixel 12024  
211     // Pixel 12025  
212     // Pixel 12026  
213     // Pixel 12027  
211     // Pixel 12028  
209     // Pixel 12029  
209     // Pixel 12030  
212     // Pixel 12031  
215     // Pixel 12032  
46      // Pixel 12033  Row: 95
50      // Pixel 12034  
46      // Pixel 12035  
52      // Pixel 12036  
65      // Pixel 12037  
105     // Pixel 12038  
105     // Pixel 12039  
129     // Pixel 12040  
147     // Pixel 12041  
163     // Pixel 12042  
174     // Pixel 12043  
176     // Pixel 12044  
178     // Pixel 12045  
177     // Pixel 12046  
160     // Pixel 12047  
137     // Pixel 12048  
92      // Pixel 12049  
67      // Pixel 12050  
85      // Pixel 12051  
103     // Pixel 12052  
58      // Pixel 12053  
74      // Pixel 12054  
88      // Pixel 12055  
58      // Pixel 12056  
50      // Pixel 12057  
75      // Pixel 12058  
53      // Pixel 12059  
58      // Pixel 12060  
114     // Pixel 12061  
93      // Pixel 12062  
77      // Pixel 12063  
106     // Pixel 12064  
131     // Pixel 12065  
121     // Pixel 12066  
99      // Pixel 12067  
133     // Pixel 12068  
146     // Pixel 12069  
85      // Pixel 12070  
107     // Pixel 12071  
95      // Pixel 12072  
64      // Pixel 12073  
60      // Pixel 12074  
53      // Pixel 12075  
42      // Pixel 12076  
64      // Pixel 12077  
66      // Pixel 12078  
38      // Pixel 12079  
60      // Pixel 12080  
50      // Pixel 12081  
54      // Pixel 12082  
45      // Pixel 12083  
56      // Pixel 12084  
48      // Pixel 12085  
62      // Pixel 12086  
55      // Pixel 12087  
58      // Pixel 12088  
59      // Pixel 12089  
63      // Pixel 12090  
63      // Pixel 12091  
61      // Pixel 12092  
67      // Pixel 12093  
85      // Pixel 12094  
106     // Pixel 12095  
118     // Pixel 12096  
125     // Pixel 12097  
131     // Pixel 12098  
138     // Pixel 12099  
143     // Pixel 12100  
148     // Pixel 12101  
154     // Pixel 12102  
162     // Pixel 12103  
168     // Pixel 12104  
160     // Pixel 12105  
175     // Pixel 12106  
169     // Pixel 12107  
165     // Pixel 12108  
154     // Pixel 12109  
124     // Pixel 12110  
52      // Pixel 12111  
64      // Pixel 12112  
54      // Pixel 12113  
46      // Pixel 12114  
56      // Pixel 12115  
60      // Pixel 12116  
60      // Pixel 12117  
53      // Pixel 12118  
53      // Pixel 12119  
91      // Pixel 12120  
87      // Pixel 12121  
81      // Pixel 12122  
80      // Pixel 12123  
74      // Pixel 12124  
71      // Pixel 12125  
58      // Pixel 12126  
159     // Pixel 12127  
161     // Pixel 12128  
146     // Pixel 12129  
152     // Pixel 12130  
154     // Pixel 12131  
152     // Pixel 12132  
150     // Pixel 12133  
151     // Pixel 12134  
151     // Pixel 12135  
149     // Pixel 12136  
150     // Pixel 12137  
150     // Pixel 12138  
147     // Pixel 12139  
142     // Pixel 12140  
141     // Pixel 12141  
140     // Pixel 12142  
132     // Pixel 12143  
123     // Pixel 12144  
136     // Pixel 12145  
193     // Pixel 12146  
226     // Pixel 12147  
216     // Pixel 12148  
211     // Pixel 12149  
216     // Pixel 12150  
216     // Pixel 12151  
212     // Pixel 12152  
218     // Pixel 12153  
212     // Pixel 12154  
204     // Pixel 12155  
201     // Pixel 12156  
201     // Pixel 12157  
199     // Pixel 12158  
194     // Pixel 12159  
189     // Pixel 12160  
45      // Pixel 12161  Row: 96
53      // Pixel 12162  
50      // Pixel 12163  
51      // Pixel 12164  
58      // Pixel 12165  
98      // Pixel 12166  
104     // Pixel 12167  
132     // Pixel 12168  
149     // Pixel 12169  
165     // Pixel 12170  
176     // Pixel 12171  
177     // Pixel 12172  
179     // Pixel 12173  
177     // Pixel 12174  
160     // Pixel 12175  
138     // Pixel 12176  
80      // Pixel 12177  
70      // Pixel 12178  
98      // Pixel 12179  
72      // Pixel 12180  
46      // Pixel 12181  
65      // Pixel 12182  
98      // Pixel 12183  
50      // Pixel 12184  
65      // Pixel 12185  
67      // Pixel 12186  
41      // Pixel 12187  
56      // Pixel 12188  
118     // Pixel 12189  
108     // Pixel 12190  
67      // Pixel 12191  
80      // Pixel 12192  
113     // Pixel 12193  
118     // Pixel 12194  
136     // Pixel 12195  
125     // Pixel 12196  
141     // Pixel 12197  
115     // Pixel 12198  
90      // Pixel 12199  
69      // Pixel 12200  
51      // Pixel 12201  
57      // Pixel 12202  
48      // Pixel 12203  
56      // Pixel 12204  
64      // Pixel 12205  
57      // Pixel 12206  
60      // Pixel 12207  
60      // Pixel 12208  
51      // Pixel 12209  
55      // Pixel 12210  
44      // Pixel 12211  
56      // Pixel 12212  
47      // Pixel 12213  
64      // Pixel 12214  
56      // Pixel 12215  
59      // Pixel 12216  
62      // Pixel 12217  
67      // Pixel 12218  
64      // Pixel 12219  
52      // Pixel 12220  
48      // Pixel 12221  
62      // Pixel 12222  
88      // Pixel 12223  
106     // Pixel 12224  
114     // Pixel 12225  
121     // Pixel 12226  
131     // Pixel 12227  
139     // Pixel 12228  
145     // Pixel 12229  
152     // Pixel 12230  
160     // Pixel 12231  
166     // Pixel 12232  
169     // Pixel 12233  
175     // Pixel 12234  
155     // Pixel 12235  
155     // Pixel 12236  
155     // Pixel 12237  
121     // Pixel 12238  
37      // Pixel 12239  
61      // Pixel 12240  
64      // Pixel 12241  
49      // Pixel 12242  
64      // Pixel 12243  
70      // Pixel 12244  
60      // Pixel 12245  
47      // Pixel 12246  
53      // Pixel 12247  
94      // Pixel 12248  
89      // Pixel 12249  
82      // Pixel 12250  
83      // Pixel 12251  
74      // Pixel 12252  
73      // Pixel 12253  
56      // Pixel 12254  
159     // Pixel 12255  
161     // Pixel 12256  
146     // Pixel 12257  
151     // Pixel 12258  
153     // Pixel 12259  
151     // Pixel 12260  
149     // Pixel 12261  
151     // Pixel 12262  
150     // Pixel 12263  
148     // Pixel 12264  
149     // Pixel 12265  
149     // Pixel 12266  
146     // Pixel 12267  
141     // Pixel 12268  
140     // Pixel 12269  
139     // Pixel 12270  
132     // Pixel 12271  
123     // Pixel 12272  
147     // Pixel 12273  
201     // Pixel 12274  
228     // Pixel 12275  
214     // Pixel 12276  
208     // Pixel 12277  
215     // Pixel 12278  
216     // Pixel 12279  
212     // Pixel 12280  
212     // Pixel 12281  
208     // Pixel 12282  
206     // Pixel 12283  
207     // Pixel 12284  
202     // Pixel 12285  
178     // Pixel 12286  
141     // Pixel 12287  
113     // Pixel 12288  
48      // Pixel 12289  Row: 97
50      // Pixel 12290  
47      // Pixel 12291  
39      // Pixel 12292  
60      // Pixel 12293  
82      // Pixel 12294  
93      // Pixel 12295  
131     // Pixel 12296  
152     // Pixel 12297  
166     // Pixel 12298  
174     // Pixel 12299  
174     // Pixel 12300  
182     // Pixel 12301  
186     // Pixel 12302  
164     // Pixel 12303  
133     // Pixel 12304  
71      // Pixel 12305  
103     // Pixel 12306  
140     // Pixel 12307  
112     // Pixel 12308  
45      // Pixel 12309  
70      // Pixel 12310  
64      // Pixel 12311  
66      // Pixel 12312  
71      // Pixel 12313  
47      // Pixel 12314  
60      // Pixel 12315  
46      // Pixel 12316  
113     // Pixel 12317  
127     // Pixel 12318  
80      // Pixel 12319  
76      // Pixel 12320  
103     // Pixel 12321  
118     // Pixel 12322  
113     // Pixel 12323  
110     // Pixel 12324  
156     // Pixel 12325  
123     // Pixel 12326  
142     // Pixel 12327  
126     // Pixel 12328  
58      // Pixel 12329  
37      // Pixel 12330  
50      // Pixel 12331  
58      // Pixel 12332  
58      // Pixel 12333  
75      // Pixel 12334  
34      // Pixel 12335  
69      // Pixel 12336  
53      // Pixel 12337  
53      // Pixel 12338  
51      // Pixel 12339  
48      // Pixel 12340  
47      // Pixel 12341  
52      // Pixel 12342  
58      // Pixel 12343  
62      // Pixel 12344  
63      // Pixel 12345  
62      // Pixel 12346  
67      // Pixel 12347  
66      // Pixel 12348  
59      // Pixel 12349  
66      // Pixel 12350  
79      // Pixel 12351  
79      // Pixel 12352  
96      // Pixel 12353  
100     // Pixel 12354  
110     // Pixel 12355  
123     // Pixel 12356  
136     // Pixel 12357  
146     // Pixel 12358  
152     // Pixel 12359  
155     // Pixel 12360  
167     // Pixel 12361  
158     // Pixel 12362  
149     // Pixel 12363  
143     // Pixel 12364  
133     // Pixel 12365  
107     // Pixel 12366  
69      // Pixel 12367  
40      // Pixel 12368  
71      // Pixel 12369  
46      // Pixel 12370  
59      // Pixel 12371  
74      // Pixel 12372  
49      // Pixel 12373  
40      // Pixel 12374  
67      // Pixel 12375  
84      // Pixel 12376  
90      // Pixel 12377  
93      // Pixel 12378  
80      // Pixel 12379  
83      // Pixel 12380  
75      // Pixel 12381  
70      // Pixel 12382  
164     // Pixel 12383  
153     // Pixel 12384  
125     // Pixel 12385  
126     // Pixel 12386  
129     // Pixel 12387  
135     // Pixel 12388  
142     // Pixel 12389  
147     // Pixel 12390  
149     // Pixel 12391  
150     // Pixel 12392  
152     // Pixel 12393  
142     // Pixel 12394  
141     // Pixel 12395  
137     // Pixel 12396  
145     // Pixel 12397  
141     // Pixel 12398  
116     // Pixel 12399  
121     // Pixel 12400  
157     // Pixel 12401  
213     // Pixel 12402  
225     // Pixel 12403  
212     // Pixel 12404  
205     // Pixel 12405  
209     // Pixel 12406  
222     // Pixel 12407  
215     // Pixel 12408  
214     // Pixel 12409  
209     // Pixel 12410  
187     // Pixel 12411  
163     // Pixel 12412  
133     // Pixel 12413  
77      // Pixel 12414  
40      // Pixel 12415  
48      // Pixel 12416  
52      // Pixel 12417  Row: 98
51      // Pixel 12418  
46      // Pixel 12419  
36      // Pixel 12420  
57      // Pixel 12421  
76      // Pixel 12422  
85      // Pixel 12423  
122     // Pixel 12424  
153     // Pixel 12425  
168     // Pixel 12426  
175     // Pixel 12427  
170     // Pixel 12428  
170     // Pixel 12429  
172     // Pixel 12430  
155     // Pixel 12431  
129     // Pixel 12432  
136     // Pixel 12433  
156     // Pixel 12434  
75      // Pixel 12435  
103     // Pixel 12436  
53      // Pixel 12437  
68      // Pixel 12438  
67      // Pixel 12439  
65      // Pixel 12440  
58      // Pixel 12441  
50      // Pixel 12442  
56      // Pixel 12443  
40      // Pixel 12444  
104     // Pixel 12445  
139     // Pixel 12446  
110     // Pixel 12447  
85      // Pixel 12448  
56      // Pixel 12449  
93      // Pixel 12450  
109     // Pixel 12451  
118     // Pixel 12452  
124     // Pixel 12453  
150     // Pixel 12454  
99      // Pixel 12455  
119     // Pixel 12456  
112     // Pixel 12457  
75      // Pixel 12458  
40      // Pixel 12459  
43      // Pixel 12460  
81      // Pixel 12461  
62      // Pixel 12462  
63      // Pixel 12463  
52      // Pixel 12464  
52      // Pixel 12465  
52      // Pixel 12466  
51      // Pixel 12467  
49      // Pixel 12468  
48      // Pixel 12469  
52      // Pixel 12470  
57      // Pixel 12471  
60      // Pixel 12472  
58      // Pixel 12473  
54      // Pixel 12474  
61      // Pixel 12475  
76      // Pixel 12476  
88      // Pixel 12477  
105     // Pixel 12478  
118     // Pixel 12479  
121     // Pixel 12480  
131     // Pixel 12481  
133     // Pixel 12482  
136     // Pixel 12483  
141     // Pixel 12484  
146     // Pixel 12485  
150     // Pixel 12486  
152     // Pixel 12487  
153     // Pixel 12488  
161     // Pixel 12489  
164     // Pixel 12490  
172     // Pixel 12491  
180     // Pixel 12492  
178     // Pixel 12493  
154     // Pixel 12494  
116     // Pixel 12495  
88      // Pixel 12496  
54      // Pixel 12497  
54      // Pixel 12498  
51      // Pixel 12499  
54      // Pixel 12500  
62      // Pixel 12501  
57      // Pixel 12502  
61      // Pixel 12503  
82      // Pixel 12504  
88      // Pixel 12505  
90      // Pixel 12506  
79      // Pixel 12507  
84      // Pixel 12508  
76      // Pixel 12509  
74      // Pixel 12510  
160     // Pixel 12511  
146     // Pixel 12512  
113     // Pixel 12513  
113     // Pixel 12514  
115     // Pixel 12515  
119     // Pixel 12516  
124     // Pixel 12517  
127     // Pixel 12518  
128     // Pixel 12519  
127     // Pixel 12520  
139     // Pixel 12521  
140     // Pixel 12522  
145     // Pixel 12523  
136     // Pixel 12524  
139     // Pixel 12525  
138     // Pixel 12526  
119     // Pixel 12527  
127     // Pixel 12528  
176     // Pixel 12529  
211     // Pixel 12530  
213     // Pixel 12531  
212     // Pixel 12532  
212     // Pixel 12533  
207     // Pixel 12534  
210     // Pixel 12535  
201     // Pixel 12536  
193     // Pixel 12537  
189     // Pixel 12538  
150     // Pixel 12539  
91      // Pixel 12540  
50      // Pixel 12541  
36      // Pixel 12542  
46      // Pixel 12543  
65      // Pixel 12544  
69      // Pixel 12545  Row: 99
63      // Pixel 12546  
52      // Pixel 12547  
38      // Pixel 12548  
54      // Pixel 12549  
67      // Pixel 12550  
71      // Pixel 12551  
107     // Pixel 12552  
143     // Pixel 12553  
163     // Pixel 12554  
174     // Pixel 12555  
169     // Pixel 12556  
169     // Pixel 12557  
175     // Pixel 12558  
166     // Pixel 12559  
149     // Pixel 12560  
136     // Pixel 12561  
79      // Pixel 12562  
86      // Pixel 12563  
80      // Pixel 12564  
48      // Pixel 12565  
67      // Pixel 12566  
88      // Pixel 12567  
57      // Pixel 12568  
66      // Pixel 12569  
74      // Pixel 12570  
68      // Pixel 12571  
44      // Pixel 12572  
86      // Pixel 12573  
130     // Pixel 12574  
123     // Pixel 12575  
74      // Pixel 12576  
81      // Pixel 12577  
110     // Pixel 12578  
135     // Pixel 12579  
84      // Pixel 12580  
117     // Pixel 12581  
110     // Pixel 12582  
89      // Pixel 12583  
103     // Pixel 12584  
149     // Pixel 12585  
113     // Pixel 12586  
57      // Pixel 12587  
57      // Pixel 12588  
66      // Pixel 12589  
59      // Pixel 12590  
60      // Pixel 12591  
65      // Pixel 12592  
50      // Pixel 12593  
51      // Pixel 12594  
51      // Pixel 12595  
51      // Pixel 12596  
51      // Pixel 12597  
52      // Pixel 12598  
55      // Pixel 12599  
59      // Pixel 12600  
62      // Pixel 12601  
51      // Pixel 12602  
55      // Pixel 12603  
79      // Pixel 12604  
106     // Pixel 12605  
123     // Pixel 12606  
131     // Pixel 12607  
135     // Pixel 12608  
135     // Pixel 12609  
136     // Pixel 12610  
138     // Pixel 12611  
140     // Pixel 12612  
143     // Pixel 12613  
146     // Pixel 12614  
148     // Pixel 12615  
149     // Pixel 12616  
136     // Pixel 12617  
143     // Pixel 12618  
158     // Pixel 12619  
178     // Pixel 12620  
195     // Pixel 12621  
200     // Pixel 12622  
195     // Pixel 12623  
188     // Pixel 12624  
145     // Pixel 12625  
89      // Pixel 12626  
63      // Pixel 12627  
61      // Pixel 12628  
43      // Pixel 12629  
40      // Pixel 12630  
66      // Pixel 12631  
84      // Pixel 12632  
86      // Pixel 12633  
87      // Pixel 12634  
76      // Pixel 12635  
84      // Pixel 12636  
77      // Pixel 12637  
82      // Pixel 12638  
155     // Pixel 12639  
139     // Pixel 12640  
119     // Pixel 12641  
117     // Pixel 12642  
116     // Pixel 12643  
116     // Pixel 12644  
116     // Pixel 12645  
115     // Pixel 12646  
112     // Pixel 12647  
110     // Pixel 12648  
115     // Pixel 12649  
126     // Pixel 12650  
136     // Pixel 12651  
123     // Pixel 12652  
125     // Pixel 12653  
130     // Pixel 12654  
117     // Pixel 12655  
123     // Pixel 12656  
188     // Pixel 12657  
210     // Pixel 12658  
206     // Pixel 12659  
210     // Pixel 12660  
213     // Pixel 12661  
204     // Pixel 12662  
206     // Pixel 12663  
202     // Pixel 12664  
201     // Pixel 12665  
156     // Pixel 12666  
97      // Pixel 12667  
49      // Pixel 12668  
35      // Pixel 12669  
58      // Pixel 12670  
83      // Pixel 12671  
87      // Pixel 12672  
101     // Pixel 12673  Row: 100
90      // Pixel 12674  
73      // Pixel 12675  
52      // Pixel 12676  
58      // Pixel 12677  
61      // Pixel 12678  
58      // Pixel 12679  
91      // Pixel 12680  
135     // Pixel 12681  
157     // Pixel 12682  
171     // Pixel 12683  
170     // Pixel 12684  
173     // Pixel 12685  
182     // Pixel 12686  
176     // Pixel 12687  
160     // Pixel 12688  
99      // Pixel 12689  
61      // Pixel 12690  
129     // Pixel 12691  
68      // Pixel 12692  
34      // Pixel 12693  
40      // Pixel 12694  
79      // Pixel 12695  
55      // Pixel 12696  
31      // Pixel 12697  
72      // Pixel 12698  
84      // Pixel 12699  
62      // Pixel 12700  
61      // Pixel 12701  
95      // Pixel 12702  
127     // Pixel 12703  
104     // Pixel 12704  
96      // Pixel 12705  
147     // Pixel 12706  
91      // Pixel 12707  
98      // Pixel 12708  
98      // Pixel 12709  
111     // Pixel 12710  
106     // Pixel 12711  
127     // Pixel 12712  
150     // Pixel 12713  
102     // Pixel 12714  
95      // Pixel 12715  
60      // Pixel 12716  
60      // Pixel 12717  
63      // Pixel 12718  
41      // Pixel 12719  
80      // Pixel 12720  
49      // Pixel 12721  
49      // Pixel 12722  
51      // Pixel 12723  
53      // Pixel 12724  
53      // Pixel 12725  
52      // Pixel 12726  
54      // Pixel 12727  
58      // Pixel 12728  
66      // Pixel 12729  
54      // Pixel 12730  
51      // Pixel 12731  
74      // Pixel 12732  
105     // Pixel 12733  
117     // Pixel 12734  
119     // Pixel 12735  
127     // Pixel 12736  
121     // Pixel 12737  
125     // Pixel 12738  
130     // Pixel 12739  
135     // Pixel 12740  
138     // Pixel 12741  
140     // Pixel 12742  
142     // Pixel 12743  
143     // Pixel 12744  
149     // Pixel 12745  
152     // Pixel 12746  
158     // Pixel 12747  
169     // Pixel 12748  
183     // Pixel 12749  
196     // Pixel 12750  
207     // Pixel 12751  
212     // Pixel 12752  
192     // Pixel 12753  
213     // Pixel 12754  
148     // Pixel 12755  
67      // Pixel 12756  
53      // Pixel 12757  
44      // Pixel 12758  
46      // Pixel 12759  
91      // Pixel 12760  
87      // Pixel 12761  
84      // Pixel 12762  
72      // Pixel 12763  
82      // Pixel 12764  
74      // Pixel 12765  
91      // Pixel 12766  
153     // Pixel 12767  
138     // Pixel 12768  
139     // Pixel 12769  
136     // Pixel 12770  
131     // Pixel 12771  
127     // Pixel 12772  
123     // Pixel 12773  
118     // Pixel 12774  
112     // Pixel 12775  
108     // Pixel 12776  
97      // Pixel 12777  
107     // Pixel 12778  
114     // Pixel 12779  
100     // Pixel 12780  
108     // Pixel 12781  
122     // Pixel 12782  
106     // Pixel 12783  
105     // Pixel 12784  
183     // Pixel 12785  
209     // Pixel 12786  
206     // Pixel 12787  
206     // Pixel 12788  
209     // Pixel 12789  
204     // Pixel 12790  
208     // Pixel 12791  
202     // Pixel 12792  
159     // Pixel 12793  
90      // Pixel 12794  
48      // Pixel 12795  
52      // Pixel 12796  
65      // Pixel 12797  
82      // Pixel 12798  
91      // Pixel 12799  
81      // Pixel 12800  
132     // Pixel 12801  Row: 101
121     // Pixel 12802  
104     // Pixel 12803  
79      // Pixel 12804  
73      // Pixel 12805  
62      // Pixel 12806  
50      // Pixel 12807  
80      // Pixel 12808  
137     // Pixel 12809  
157     // Pixel 12810  
170     // Pixel 12811  
169     // Pixel 12812  
171     // Pixel 12813  
176     // Pixel 12814  
163     // Pixel 12815  
141     // Pixel 12816  
90      // Pixel 12817  
143     // Pixel 12818  
89      // Pixel 12819  
54      // Pixel 12820  
42      // Pixel 12821  
31      // Pixel 12822  
70      // Pixel 12823  
107     // Pixel 12824  
28      // Pixel 12825  
79      // Pixel 12826  
103     // Pixel 12827  
87      // Pixel 12828  
47      // Pixel 12829  
55      // Pixel 12830  
99      // Pixel 12831  
117     // Pixel 12832  
98      // Pixel 12833  
126     // Pixel 12834  
72      // Pixel 12835  
103     // Pixel 12836  
113     // Pixel 12837  
121     // Pixel 12838  
112     // Pixel 12839  
129     // Pixel 12840  
124     // Pixel 12841  
80      // Pixel 12842  
103     // Pixel 12843  
60      // Pixel 12844  
81      // Pixel 12845  
59      // Pixel 12846  
44      // Pixel 12847  
69      // Pixel 12848  
51      // Pixel 12849  
49      // Pixel 12850  
51      // Pixel 12851  
56      // Pixel 12852  
55      // Pixel 12853  
52      // Pixel 12854  
54      // Pixel 12855  
59      // Pixel 12856  
62      // Pixel 12857  
59      // Pixel 12858  
53      // Pixel 12859  
71      // Pixel 12860  
104     // Pixel 12861  
116     // Pixel 12862  
118     // Pixel 12863  
131     // Pixel 12864  
126     // Pixel 12865  
132     // Pixel 12866  
139     // Pixel 12867  
142     // Pixel 12868  
142     // Pixel 12869  
140     // Pixel 12870  
139     // Pixel 12871  
139     // Pixel 12872  
154     // Pixel 12873  
161     // Pixel 12874  
173     // Pixel 12875  
183     // Pixel 12876  
189     // Pixel 12877  
191     // Pixel 12878  
191     // Pixel 12879  
190     // Pixel 12880  
210     // Pixel 12881  
203     // Pixel 12882  
211     // Pixel 12883  
191     // Pixel 12884  
117     // Pixel 12885  
56      // Pixel 12886  
54      // Pixel 12887  
73      // Pixel 12888  
85      // Pixel 12889  
81      // Pixel 12890  
68      // Pixel 12891  
78      // Pixel 12892  
69      // Pixel 12893  
99      // Pixel 12894  
153     // Pixel 12895  
141     // Pixel 12896  
148     // Pixel 12897  
145     // Pixel 12898  
140     // Pixel 12899  
136     // Pixel 12900  
131     // Pixel 12901  
126     // Pixel 12902  
120     // Pixel 12903  
116     // Pixel 12904  
105     // Pixel 12905  
104     // Pixel 12906  
101     // Pixel 12907  
88      // Pixel 12908  
104     // Pixel 12909  
119     // Pixel 12910  
97      // Pixel 12911  
87      // Pixel 12912  
179     // Pixel 12913  
211     // Pixel 12914  
207     // Pixel 12915  
203     // Pixel 12916  
212     // Pixel 12917  
209     // Pixel 12918  
191     // Pixel 12919  
156     // Pixel 12920  
81      // Pixel 12921  
54      // Pixel 12922  
58      // Pixel 12923  
78      // Pixel 12924  
77      // Pixel 12925  
76      // Pixel 12926  
84      // Pixel 12927  
81      // Pixel 12928  
142     // Pixel 12929  Row: 102
139     // Pixel 12930  
132     // Pixel 12931  
111     // Pixel 12932  
97      // Pixel 12933  
71      // Pixel 12934  
49      // Pixel 12935  
75      // Pixel 12936  
135     // Pixel 12937  
157     // Pixel 12938  
171     // Pixel 12939  
171     // Pixel 12940  
172     // Pixel 12941  
174     // Pixel 12942  
159     // Pixel 12943  
135     // Pixel 12944  
145     // Pixel 12945  
124     // Pixel 12946  
65      // Pixel 12947  
30      // Pixel 12948  
56      // Pixel 12949  
44      // Pixel 12950  
68      // Pixel 12951  
114     // Pixel 12952  
84      // Pixel 12953  
92      // Pixel 12954  
91      // Pixel 12955  
88      // Pixel 12956  
67      // Pixel 12957  
69      // Pixel 12958  
70      // Pixel 12959  
90      // Pixel 12960  
104     // Pixel 12961  
75      // Pixel 12962  
91      // Pixel 12963  
77      // Pixel 12964  
125     // Pixel 12965  
124     // Pixel 12966  
116     // Pixel 12967  
135     // Pixel 12968  
80      // Pixel 12969  
103     // Pixel 12970  
83      // Pixel 12971  
110     // Pixel 12972  
68      // Pixel 12973  
54      // Pixel 12974  
43      // Pixel 12975  
73      // Pixel 12976  
53      // Pixel 12977  
50      // Pixel 12978  
52      // Pixel 12979  
58      // Pixel 12980  
57      // Pixel 12981  
52      // Pixel 12982  
54      // Pixel 12983  
62      // Pixel 12984  
65      // Pixel 12985  
70      // Pixel 12986  
59      // Pixel 12987  
67      // Pixel 12988  
101     // Pixel 12989  
116     // Pixel 12990  
117     // Pixel 12991  
131     // Pixel 12992  
124     // Pixel 12993  
131     // Pixel 12994  
139     // Pixel 12995  
143     // Pixel 12996  
142     // Pixel 12997  
140     // Pixel 12998  
140     // Pixel 12999  
141     // Pixel 13000  
142     // Pixel 13001  
153     // Pixel 13002  
168     // Pixel 13003  
182     // Pixel 13004  
191     // Pixel 13005  
195     // Pixel 13006  
196     // Pixel 13007  
196     // Pixel 13008  
197     // Pixel 13009  
200     // Pixel 13010  
198     // Pixel 13011  
221     // Pixel 13012  
224     // Pixel 13013  
139     // Pixel 13014  
60      // Pixel 13015  
62      // Pixel 13016  
78      // Pixel 13017  
74      // Pixel 13018  
65      // Pixel 13019  
76      // Pixel 13020  
63      // Pixel 13021  
105     // Pixel 13022  
152     // Pixel 13023  
144     // Pixel 13024  
147     // Pixel 13025  
145     // Pixel 13026  
143     // Pixel 13027  
141     // Pixel 13028  
140     // Pixel 13029  
137     // Pixel 13030  
134     // Pixel 13031  
131     // Pixel 13032  
126     // Pixel 13033  
117     // Pixel 13034  
109     // Pixel 13035  
97      // Pixel 13036  
112     // Pixel 13037  
124     // Pixel 13038  
101     // Pixel 13039  
94      // Pixel 13040  
188     // Pixel 13041  
214     // Pixel 13042  
205     // Pixel 13043  
204     // Pixel 13044  
218     // Pixel 13045  
205     // Pixel 13046  
152     // Pixel 13047  
82      // Pixel 13048  
59      // Pixel 13049  
72      // Pixel 13050  
89      // Pixel 13051  
91      // Pixel 13052  
85      // Pixel 13053  
89      // Pixel 13054  
95      // Pixel 13055  
89      // Pixel 13056  
129     // Pixel 13057  Row: 103
139     // Pixel 13058  
149     // Pixel 13059  
138     // Pixel 13060  
122     // Pixel 13061  
85      // Pixel 13062  
52      // Pixel 13063  
75      // Pixel 13064  
130     // Pixel 13065  
157     // Pixel 13066  
